seq,tx,rx,latency
450501,1764177717438927659,1764177717432295916,-6631743
3238193,1764177717439969893,1764177717433338530,-6631363
450502,1764177717439987763,1764177717433363123,-6624640
3238194,1764177717441029812,1764177717434403033,-6626779
450503,1764177717441047960,1764177717434417941,-6630019
3238195,1764177717442089676,1764177717435458666,-6631010
450504,1764177717442108453,1764177717435476981,-6631472
3238196,1764177717443149354,1764177717436517558,-6631796
450505,1764177717443168261,1764177717436547410,-6620851
3238197,1764177717444209421,1764177717437577672,-6631749
450506,1764177717444228810,1764177717437598710,-6630100
3238198,1764177717445269359,1764177717438638213,-6631146
450507,1764177717445288414,1764177717438657028,-6631386
3238199,1764177717446329148,1764177717439697697,-6631451
450508,1764177717446348148,1764177717439716586,-6631562
3238200,1764177717447389901,1764177717440759126,-6630775
450509,1764177717447408308,1764177717440777052,-6631256
3238201,1764177717448449709,1764177717441821482,-6628227
450510,1764177717448468635,1764177717441837074,-6631561
3238202,1764177717449509054,1764177717442877929,-6631125
450511,1764177717449528443,1764177717442896837,-6631606
3238203,1764177717450568880,1764177717443937266,-6631614
450512,1764177717450588102,1764177717443956655,-6631447
3238204,1764177717451629688,1764177717444999121,-6630567
450513,1764177717451648596,1764177717445017361,-6631235
3238205,1764177717452689626,1764177717446058216,-6631410
450514,1764177717452708644,1764177717446077013,-6631631
3238206,1764177717453749304,1764177717447117738,-6631566
450515,1764177717453768267,1764177717447138331,-6629936
3238207,1764177717454809205,1764177717448177593,-6631612
450516,1764177717454828131,1764177717448196871,-6631260
3238208,1764177717455870050,1764177717449238837,-6631213
450517,1764177717455888198,1764177717449256856,-6631342
3238209,1764177717456930025,1764177717450300433,-6629592
450518,1764177717456948562,1764177717450317100,-6631462
3238210,1764177717457989870,1764177717451373436,-6616434
450519,1764177717458008573,1764177717451376288,-6632285
3238211,1764177717459049585,1764177717452418050,-6631535
450520,1764177717459068603,1764177717452437254,-6631349
3238212,1764177717460110486,1764177717453479128,-6631358
450521,1764177717460129449,1764177717453497961,-6631488
3238213,1764177717461170312,1764177717454539686,-6630626
450522,1764177717461189182,1764177717454557668,-6631514
3238214,1764177717462230065,1764177717455598578,-6631487
450523,1764177717462248916,1764177717455617245,-6631671
3238215,1764177717463291076,1764177717456659933,-6631143
450524,1764177717463308798,1764177717456677267,-6631531
3238216,1764177717464350829,1764177717457719103,-6631726
450525,1764177717464368773,1764177717457737140,-6631633
3238217,1764177717465410544,1764177717458781107,-6629437
450526,1764177717465428840,1764177717458798477,-6630363
3238218,1764177717466470389,1764177717459838647,-6631742
450527,1764177717466488926,1764177717459857239,-6631687
3238219,1764177717467531382,1764177717460900131,-6631251
450528,1764177717467549049,1764177717460918206,-6630843
3238220,1764177717468591227,1764177717461959394,-6631833
450529,1764177717468609079,1764177717461977653,-6631426
3238221,1764177717469650887,1764177717463019341,-6631546
450530,1764177717469669202,1764177717463037675,-6631527
3238222,1764177717470710621,1764177717464078937,-6631684
450531,1764177717470729177,1764177717464097660,-6631517
3238223,1764177717471771429,1764177717465140218,-6631211
450532,1764177717471789262,1764177717465158348,-6630914
3238224,1764177717472831404,1764177717466199981,-6631423
450533,1764177717472849015,1764177717466217684,-6631331
3238225,1764177717473891212,1764177717467260391,-6630821
450534,1764177717473909027,1764177717467278113,-6630914
3238226,1764177717474950835,1764177717468320098,-6630737
450535,1764177717474969094,1764177717468337580,-6631514
3238227,1764177717476011532,1764177717469380120,-6631412
450536,1764177717476031235,1764177717469401175,-6630060
3238228,1764177717477071506,1764177717470440271,-6631235
450537,1764177717477092395,1764177717470460901,-6631494
3238229,1764177717478131499,1764177717471499719,-6631780
450538,1764177717478152147,1764177717471520830,-6631317
3238230,1764177717479192326,1764177717472561833,-6630493
450539,1764177717479211937,1764177717472580500,-6631437
3238231,1764177717480252282,1764177717473620558,-6631724
450540,1764177717480271726,1764177717473640410,-6631316
3238232,1764177717481312109,1764177717474680228,-6631881
450541,1764177717481331608,1764177717474700765,-6630843
3238233,1764177717482371972,1764177717475742565,-6629407
450542,1764177717482391416,1764177717475760046,-6631370
3238234,1764177717483432762,1764177717476801290,-6631472
450543,1764177717483451539,1764177717476819901,-6631638
3238235,1764177717484492736,1764177717477861145,-6631591
450544,1764177717484511662,1764177717477880219,-6631443
3238236,1764177717485552637,1764177717478921148,-6631489
450545,1764177717485571618,1764177717478940926,-6630692
3238237,1764177717486612463,1764177717479981170,-6631293
450546,1764177717486631463,1764177717479999763,-6631700
3238238,1764177717487673234,1764177717481043377,-6629857
450547,1764177717487691734,1764177717481060247,-6631487
3238239,1764177717488733190,1764177717482102788,-6630402
450548,1764177717488751913,1764177717482120621,-6631292
3238240,1764177717489793017,1764177717483161420,-6631597
450549,1764177717489812184,1764177717483180106,-6632078
3238241,1764177717490852992,1764177717484225405,-6627587
450550,1764177717490872029,1764177717484242609,-6629420
3238242,1764177717491913929,1764177717485282816,-6631113
450551,1764177717491931966,1764177717485300482,-6631484
3238243,1764177717492973774,1764177717486343597,-6630177
450552,1764177717492992033,1764177717486360912,-6631121
3238244,1764177717494033490,1764177717487402711,-6630779
450553,1764177717494052175,1764177717487420785,-6631390
3238245,1764177717495093261,1764177717488461510,-6631751
450554,1764177717495112094,1764177717488481344,-6630750
3238246,1764177717496154458,1764177717489522903,-6631555
450555,1764177717496171976,1764177717489540532,-6631444
3238247,1764177717497214321,1764177717490583387,-6630934
450556,1764177717497231988,1764177717490600387,-6631601
3238248,1764177717498274259,1764177717491642705,-6631554
450557,1764177717498292203,1764177717491660539,-6631664
3238249,1764177717499335104,1764177717492704190,-6630914
450558,1764177717499352400,1764177717492721634,-6630766
3238250,1764177717500394504,1764177717493763378,-6631126
450559,1764177717500412486,1764177717493780860,-6631626
3238251,1764177717501454275,1764177717494822789,-6631486
450560,1764177717501472590,1764177717494841474,-6631116
3238252,1764177717502514028,1764177717495884088,-6629940
450561,1764177717502532768,1764177717495901366,-6631402
3238253,1764177717503574965,1764177717496944147,-6630818
450562,1764177717503592817,1764177717496961240,-6631577
3238254,1764177717504634847,1764177717498003687,-6631160
450563,1764177717504652810,1764177717498021484,-6631326
3238255,1764177717505694489,1764177717499063098,-6631391
450564,1764177717505713229,1764177717499081653,-6631576
3238256,1764177717506754334,1764177717500123434,-6630900
450565,1764177717506773056,1764177717500141990,-6631066
3238257,1764177717507815253,1764177717501183808,-6631445
450566,1764177717507833105,1764177717501201401,-6631704
3238258,1764177717508875117,1764177717502243607,-6631510
450567,1764177717508893265,1764177717502262478,-6630787
3238259,1764177717509934925,1764177717503303388,-6631537
450568,1764177717509953295,1764177717503321722,-6631573
3238260,1764177717510994733,1764177717504363040,-6631693
450569,1764177717511013455,1764177717504382114,-6631341
3238261,1764177717512055540,1764177717505424154,-6631386
450570,1764177717512073392,1764177717505441858,-6631534
3238262,1764177717513115478,1764177717506484435,-6631043
450571,1764177717513133571,1764177717506502620,-6630951
3238263,1764177717514175286,1764177717507544068,-6631218
450572,1764177717514193730,1764177717507562309,-6631421
3238264,1764177717515236113,1764177717508604571,-6631542
450573,1764177717515253890,1764177717508622441,-6631449
3238265,1764177717516296106,1764177717509665352,-6630754
450574,1764177717516314106,1764177717509682463,-6631643
3238266,1764177717517355895,1764177717510724244,-6631651
450575,1764177717517374562,1764177717510743003,-6631559
3238267,1764177717518415740,1764177717511783969,-6631771
450576,1764177717518434629,1764177717511803340,-6631289
3238268,1764177717519476771,1764177717512845769,-6631002
450577,1764177717519494622,1764177717512863065,-6631557
3238269,1764177717520536727,1764177717513905679,-6631048
450578,1764177717520554727,1764177717513923698,-6631029
3238270,1764177717521596387,1764177717514966034,-6630353
450579,1764177717521615035,1764177717514983738,-6631297
3238271,1764177717522656250,1764177717516024501,-6631749
450580,1764177717522674917,1764177717516044038,-6630879
3238272,1764177717523717114,1764177717517085893,-6631221
450581,1764177717523734873,1764177717517103485,-6631388
3238273,1764177717524777107,1764177717518145563,-6631544
450582,1764177717524794718,1764177717518162914,-6631804
3238274,1764177717525836785,1764177717519205029,-6631756
450583,1764177717525856915,1764177717519226788,-6630127
3238275,1764177717526896723,1764177717520264847,-6631876
450584,1764177717526918186,1764177717520287847,-6630339
3238276,1764177717527957679,1764177717521327405,-6630274
450585,1764177717527978271,1764177717521346554,-6631717
3238277,1764177717529017654,1764177717522386131,-6631523
450586,1764177717529038172,1764177717522406631,-6631541
3238278,1764177717530077591,1764177717523446541,-6631050
450587,1764177717530098036,1764177717523466616,-6631420
3238279,1764177717531137307,1764177717524505693,-6631614
450588,1764177717531157955,1764177717524526378,-6631577
3238280,1764177717532197189,1764177717525565677,-6631512
450589,1764177717532216837,1764177717525585807,-6631030
3238281,1764177717533256700,1764177717526625551,-6631149
450590,1764177717533275348,1764177717526644236,-6631112
3238282,1764177717534316360,1764177717527685443,-6630917
450591,1764177717534334064,1764177717527702925,-6631139
3238283,1764177717535376002,1764177717528744798,-6631204
450592,1764177717535394187,1764177717528763520,-6630667
3238284,1764177717536435661,1764177717529804560,-6631101
450593,1764177717536454347,1764177717529823746,-6630601
3238285,1764177717537495432,1764177717530864212,-6631220
450594,1764177717537514340,1764177717530882545,-6631795
3238286,1764177717538555000,1764177717531923604,-6631396
450595,1764177717538574055,1764177717531942548,-6631507
3238287,1764177717539615882,1764177717532984292,-6631590
450596,1764177717539634159,1764177717533002459,-6631700
3238288,1764177717540675708,1764177717534048036,-6627672
450597,1764177717540694449,1764177717534065573,-6628876
3238289,1764177717541735442,1764177717535104910,-6630532
450598,1764177717541754257,1764177717535122910,-6631347
3238290,1764177717542795047,1764177717536163524,-6631523
450599,1764177717542814083,1764177717536182709,-6631374
3238291,1764177717543856114,1764177717537225583,-6630531
450600,1764177717543874169,1764177717537242638,-6631531
3238292,1764177717544915959,1764177717538284456,-6631503
450601,1764177717544934199,1764177717538302660,-6631539
3238293,1764177717545975711,1764177717539344256,-6631455
450602,1764177717545994304,1764177717539362978,-6631326
3238294,1764177717547035371,1764177717540403703,-6631668
450603,1764177717547054093,1764177717540423407,-6630686
3238295,1764177717548095994,1764177717541465429,-6630565
450604,1764177717548114197,1764177717541482799,-6631398
3238296,1764177717549155709,1764177717542524525,-6631184
450605,1764177717549174376,1764177717542542636,-6631740
3238297,1764177717550215221,1764177717543583602,-6631619
450606,1764177717550234406,1764177717543604250,-6630156
3238298,1764177717551275659,1764177717544644716,-6630943
450607,1764177717551294640,1764177717544662994,-6631646
3238299,1764177717552335467,1764177717545703701,-6631766
450608,1764177717552354615,1764177717545723293,-6631322
3238300,1764177717553395164,1764177717546764556,-6630608
450609,1764177717553414552,1764177717546783186,-6631366
3238301,1764177717554454879,1764177717547823152,-6631727
450610,1764177717554474397,1764177717547843929,-6630468
3238302,1764177717555515668,1764177717548884303,-6631365
450611,1764177717555534446,1764177717548903007,-6631439
3238303,1764177717556575384,1764177717549943732,-6631652
450612,1764177717556594365,1764177717549962880,-6631485
3238304,1764177717557635210,1764177717551004328,-6630882
450613,1764177717557654303,1764177717551022754,-6631549
3238305,1764177717558695055,1764177717552063627,-6631428
450614,1764177717558713963,1764177717552082350,-6631613
